SEMEL_YISHUV,SHEM_YISHUV,KALPI2022,Stat2011,yishuv_stat2011
2650,רמת השרון,25,22,26500022
2650,רמת השרון,26,21,26500021
2650,רמת השרון,27,23,26500023
2650,רמת השרון,28,21,26500021
2650,רמת השרון,29,22,26500022
2650,רמת השרון,30,33,26500033
2650,רמת השרון,31,32,26500032
2650,רמת השרון,32,31,26500031
2650,רמת השרון,33,31,26500031
2650,רמת השרון,34,31,26500031
2650,רמת השרון,35,14,26500014
2650,רמת השרון,36,32,26500032
2650,רמת השרון,37,31,26500031
2650,רמת השרון,38,24,26500024
2650,רמת השרון,39,13,26500013
2650,רמת השרון,40,23,26500023
2650,רמת השרון,41,23,26500023
2650,רמת השרון,42,24,26500024
2650,רמת השרון,43,32,26500032
2650,רמת השרון,44,22,26500022
2650,רמת השרון,45,11,26500011
2650,רמת השרון,46,14,26500014
2650,רמת השרון,47,23,26500023
2650,רמת השרון,48,12,26500012
2650,רמת השרון,49,37,26500037
2650,רמת השרון,50,38,26500038
2650,רמת השרון,51,22,26500022
2650,רמת השרון,52,22,26500022
2650,רמת השרון,54,21,26500021
2650,רמת השרון,55,21,26500021
2650,רמת השרון,56,35,26500035
2650,רמת השרון,57,34,26500034
2650,רמת השרון,58,22,26500022
2650,רמת השרון,59,31,26500031
2650,רמת השרון,60,24,26500024
2650,רמת השרון,61,11,26500011
2650,רמת השרון,62,36,26500036
2650,רמת השרון,63,33,26500033
2650,רמת השרון,64,36,26500036
2650,רמת השרון,65,36,26500036
2650,רמת השרון,66,11,26500011
2650,רמת השרון,67,11,26500011
2650,רמת השרון,68,36,26500036
2650,רמת השרון,69,11,26500011
4029,רמת טראמפ,1,1,40290001
178,רמת יוחנן,1,1,1780001
178,רמת יוחנן,2,1,1780001
122,רמת ישי,1,1,1220001
122,רמת ישי,2,1,1220001
122,רמת ישי,3,1,1220001
122,רמת ישי,4,1,1220001
122,רמת ישי,5,1,1220001
122,רמת ישי,6,1,1220001
122,רמת ישי,7,1,1220001
122,רמת ישי,8,1,1220001
122,רמת ישי,9,1,1220001
4701,רמת מגשימים,1,1,47010001
339,רמת צבי,1,1,3390001
460,רמת רזיאל,1,1,4600001
127,רמת רחל,1,1,1270001
789,רנן,1,1,7890001
713,רעים,1,1,7130001
8700,רעננה,1,25,87000025
8700,רעננה,2,22,87000022
8700,רעננה,3,13,87000013
8700,רעננה,4,23,87000023
8700,רעננה,5,23,87000023
8700,רעננה,6,12,87000012
8700,רעננה,7,17,87000017
8700,רעננה,8,14,87000014
8700,רעננה,9,16,87000016
8700,רעננה,10,26,87000026
8700,רעננה,11,28,87000028
8700,רעננה,12,22,87000022
8700,רעננה,13,19,87000019
8700,רעננה,14,33,87000033
8700,רעננה,15,35,87000035
8700,רעננה,16,36,87000036
8700,רעננה,17,33,87000033
8700,רעננה,18,31,87000031
8700,רעננה,19,17,87000017
8700,רעננה,20,21,87000021
8700,רעננה,21,15,87000015
8700,רעננה,22,18,87000018
8700,רעננה,23,18,87000018
8700,רעננה,24,14,87000014
8700,רעננה,25,16,87000016
8700,רעננה,26,17,87000017
8700,רעננה,27,19,87000019
8700,רעננה,28,13,87000013
8700,רעננה,29,15,87000015
8700,רעננה,30,19,87000019
8700,רעננה,31,21,87000021
8700,רעננה,32,21,87000021
8700,רעננה,33,24,87000024
8700,רעננה,34,18,87000018
8700,רעננה,35,25,87000025
8700,רעננה,36,26,87000026
8700,רעננה,37,22,87000022
8700,רעננה,38,16,87000016
8700,רעננה,39,26,87000026
8700,רעננה,40,16,87000016
8700,רעננה,41,15,87000015
8700,רעננה,42,12,87000012
8700,רעננה,43,23,87000023
8700,רעננה,44,14,87000014
8700,רעננה,45,17,87000017
8700,רעננה,46,17,87000017
8700,רעננה,47,18,87000018
8700,רעננה,48,34,87000034
8700,רעננה,49,35,87000035
8700,רעננה,50,34,87000034
8700,רעננה,51,35,87000035
8700,רעננה,52,35,87000035
8700,רעננה,53,34,87000034
8700,רעננה,54,34,87000034
8700,רעננה,55,32,87000032
8700,רעננה,56,32,87000032
8700,רעננה,57,33,87000033
8700,רעננה,58,32,87000032
8700,רעננה,59,34,87000034
8700,רעננה,60,36,87000036
8700,רעננה,61,24,87000024
8700,רעננה,62,25,87000025
8700,רעננה,63,33,87000033
8700,רעננה,64,32,87000032
8700,רעננה,65,31,87000031
8700,רעננה,66,31,87000031
8700,רעננה,67,24,87000024
8700,רעננה,68,24,87000024
8700,רעננה,69,25,87000025
8700,רעננה,70,27,87000027
8700,רעננה,71,27,87000027
8700,רעננה,72,28,87000028
8700,רעננה,73,27,87000027
8700,רעננה,74,26,87000026
8700,רעננה,75,12,87000012
8700,רעננה,76,13,87000013
8700,רעננה,77,13,87000013
8700,רעננה,78,27,87000027
8700,רעננה,79,28,87000028
8700,רעננה,80,22,87000022
8700,רעננה,81,19,87000019
8700,רעננה,82,34,87000034
8700,רעננה,83,24,87000024
8700,רעננה,84,23,87000023
8700,רעננה,85,25,87000025
8700,רעננה,86,27,87000027
8700,רעננה,87,14,87000014
8700,רעננה,88,33,87000033
8700,רעננה,89,21,87000021
8700,רעננה,90,12,87000012
8700,רעננה,91,32,87000032
8700,רעננה,92,33,87000033
8700,רעננה,93,36,87000036
8700,רעננה,94,15,87000015
8700,רעננה,95,31,87000031
8700,רעננה,96,31,87000031
8700,רעננה,97,31,87000031
8700,רעננה,98,31,87000031
8700,רעננה,99,26,87000026
8700,רעננה,100,35,87000035
8700,רעננה,101,13,87000013
8700,רעננה,102,26,87000026
8700,רעננה,103,26,87000026
8700,רעננה,104,26,87000026
8700,רעננה,105,26,87000026
8700,רעננה,106,26,87000026
8700,רעננה,107,31,87000031
8700,רעננה,108,22,87000022
8700,רעננה,109,13,87000013
8700,רעננה,950,11,87000011
1228,רקפת,1,1,12280001
1228,רקפת,2,1,12280001
247,רשפון,1,1,2470001
247,רשפון,2,1,2470001
437,רשפים,1,1,4370001
1260,רתמים,1,1,12600001
324,שאר ישוב,1,1,3240001
1377,שבי דרום,1,1,13770001
282,שבי ציון,1,1,2820001
282,שבי ציון,2,1,2820001
3571,שבי שומרון,1,1,35710001
913,שבלי - אום אל-גנם,1,1,9130001
913,שבלי - אום אל-גנם,2,1,9130001
913,שבלי - אום אל-גנם,3,1,9130001
913,שבלי - אום אל-גנם,4,1,9130001
913,שבלי - אום אל-גנם,5,1,9130001
913,שבלי - אום אל-גנם,6,1,9130001
913,שבלי - אום אל-גנם,8,1,9130001
1286,שגב-שלום,1,1,12860001
1286,שגב-שלום,2,1,12860001
1286,שגב-שלום,3,1,12860001
1286,שגב-שלום,4,1,12860001
1286,שגב-שלום,5,1,12860001
1286,שגב-שלום,6,1,12860001
1286,שגב-שלום,7,1,12860001
1286,שגב-שלום,8,1,12860001
1286,שגב-שלום,9,1,12860001
1286,שגב-שלום,10,1,12860001
721,שדה אילן,1,1,7210001
304,שדה אליהו,1,1,3040001
861,שדה אליעזר,1,1,8610001
885,שדה בוקר,1,1,8850001
36,שדה דוד,1,1,360001
284,שדה ורבורג,1,1,2840001
284,שדה ורבורג,2,1,2840001
293,שדה יואב,1,1,2930001
142,שדה יעקב,1,1,1420001
2008,שדה יצחק,1,1,20080001
18,שדה משה,1,1,180001
259,שדה נחום,1,1,2590001
329,שדה נחמיה,1,1,3290001
329,שדה נחמיה,2,1,3290001
1058,שדה ניצן,1,1,10580001
739,שדה עוזיהו,1,1,7390001
739,שדה עוזיהו,2,1,7390001
2049,שדה צבי,1,1,20490001
327,שדות ים,1,1,3270001
27,שדות מיכה,1,1,270001
1223,שדי אברהם,1,1,12230001
2015,שדי חמד,1,1,20150001
2057,שדי תרומות,1,1,20570001
555,שדמה,1,1,5550001
306,שדמות דבורה,1,1,3060001
3578,שדמות מחולה,1,1,35780001
1031,שדרות,1,5,10310005
1031,שדרות,2,5,10310005
1031,שדרות,3,5,10310005
1031,שדרות,4,2,10310002
1031,שדרות,5,2,10310002
1031,שדרות,6,2,10310002
1031,שדרות,7,3,10310003
1031,שדרות,8,3,10310003
1031,שדרות,9,3,10310003
1031,שדרות,10,3,10310003
1031,שדרות,11,3,10310003
1031,שדרות,12,4,10310004
1031,שדרות,13,4,10310004
1031,שדרות,14,4,10310004
1031,שדרות,15,7,10310007
1031,שדרות,16,6,10310006
1031,שדרות,17,7,10310007
1031,שדרות,18,4,10310004
1031,שדרות,19,5,10310005
1031,שדרות,20,2,10310002
1031,שדרות,21,4,10310004
1031,שדרות,22,6,10310006
1031,שדרות,23,7,10310007
1031,שדרות,24,6,10310006
1031,שדרות,25,4,10310004
1031,שדרות,26,6,10310006
1031,שדרות,27,6,10310006
1031,שדרות,28,6,10310006
1031,שדרות,29,7,10310007
1031,שדרות,30,2,10310002
1031,שדרות,31,4,10310004
1031,שדרות,32,6,10310006
1031,שדרות,33,7,10310007
1031,שדרות,34,5,10310005
1031,שדרות,35,7,10310007
1031,שדרות,37,7,10310007
1031,שדרות,38,6,10310006
1031,שדרות,950,1,10310001
741,שואבה,1,1,7410001
761,שובה,1,1,7610001
394,שובל,1,1,3940001
1304,שוהם,1,3,13040003
1304,שוהם,2,1,13040001
1304,שוהם,3,4,13040004
1304,שוהם,4,4,13040004
1304,שוהם,5,2,13040002
1304,שוהם,6,2,13040002
1304,שוהם,7,1,13040001
1304,שוהם,8,4,13040004
1304,שוהם,9,1,13040001
1304,שוהם,10,3,13040003
1304,שוהם,11,3,13040003
1304,שוהם,12,4,13040004
1304,שוהם,13,2,13040002
1304,שוהם,14,3,13040003
1304,שוהם,15,1,13040001
1304,שוהם,16,2,13040002
1304,שוהם,17,1,13040001
1304,שוהם,18,2,13040002
1304,שוהם,19,2,13040002
1304,שוהם,20,2,13040002
1304,שוהם,21,1,13040001
1304,שוהם,22,3,13040003
1304,שוהם,23,4,13040004
1304,שוהם,24,4,13040004
1304,שוהם,25,1,13040001
1304,שוהם,26,3,13040003
1304,שוהם,27,2,13040002
1304,שוהם,28,1,13040001
1304,שוהם,29,3,13040003
614,שומרה,1,1,6140001
1265,שומריה,1,1,12650001
415,שוקדה,1,1,4150001
456,שורש,1,1,4560001
456,שורש,2,1,4560001
1235,שורשים,1,1,12350001
224,שושנת העמקים,1,1,2240001
527,שזור,1,1,5270001
7,שחר,1,1,70001
1266,שחרות,1,1,12660001
865,שיבולים,1,1,8650001
1378,שיזף,1,1,13780001
1267,שיטים,1,1,12670001
658,שייח' דנון,1,1,6580001
658,שייח' דנון,2,1,6580001
658,שייח' דנון,3,1,6580001
3641,שילה,1,1,36410001
3641,שילה,2,1,36410001
3641,שילה,3,1,36410001
3641,שילה,4,1,36410001
1165,שילת,1,1,11650001
1160,שכניה,1,1,11600001
873,שלווה,1,1,8730001
1373,שלווה במדבר,1,1,13730001
439,שלוחות,1,1,4390001
812,שלומי,1,1,8120001
812,שלומי,2,1,8120001
812,שלומי,3,1,8120001
812,שלומי,4,1,8120001
812,שלומי,5,1,8120001
812,שלומי,6,1,8120001
812,שלומי,7,1,8120001
812,שלומי,8,1,8120001
812,שלומי,9,1,8120001
1364,שלומית,1,1,13640001
366,שמיר,1,1,3660001
3784,שמעה,1,1,37840001
432,שמרת,1,1,4320001
1337,שמשית,1,1,13370001
1337,שמשית,2,1,13370001
1337,שמשית,3,1,13370001
1287,שני,1,1,12870001
1132,שניר,1,1,11320001
538,שעב,1,1,5380001
538,שעב,2,1,5380001
538,שעב,3,1,5380001
538,שעב,4,1,5380001
538,שעב,5,1,5380001
538,שעב,6,1,5380001
538,שעב,7,1,5380001
538,שעב,8,1,5380001
4009,שעל,1,1,40090001
856,שעלבים,1,1,8560001
856,שעלבים,2,1,8560001
661,שער אפרים,1,1,6610001
661,שער אפרים,2,1,6610001
264,שער הגולן,1,1,2640001
237,שער העמקים,1,1,2370001
921,שער מנשה,1,1,9210001
232,שפיים,1,1,2320001
232,שפיים,2,1,2320001
692,שפיר,1,1,6920001
846,שפר,1,1,8460001
3649,שקד,1,1,36490001
1233,שקף,1,1,12330001
292,שרונה,1,1,2920001
1114,שריגים (לי-און),1,1,11140001
1114,שריגים (לי-און),2,1,11140001
126,שריד,1,1,1260001
126,שריד,2,1,1260001
398,שרשרת,1,1,3980001
1045,שתולה,1,1,10450001
763,שתולים,1,1,7630001
763,שתולים,2,1,7630001
2062,תאשור,1,1,20620001
2061,תדהר,1,1,20610001
1172,תובל,1,1,11720001
3558,תומר,1,1,35580001
1083,תושיה,1,1,10830001
163,תימורים,1,1,1630001
10,תירוש,1,1,100001
5000,תל אביב - יפו,1,224,50000224
5000,תל אביב - יפו,3,224,50000224
5000,תל אביב - יפו,4,226,50000226
5000,תל אביב - יפו,5,215,50000215
5000,תל אביב - יפו,6,226,50000226
5000,תל אביב - יפו,7,233,50000233
5000,תל אביב - יפו,8,233,50000233
5000,תל אביב - יפו,9,233,50000233
5000,תל אביב - יפו,10,233,50000233
5000,תל אביב - יפו,11,232,50000232
5000,תל אביב - יפו,12,233,50000233
5000,תל אביב - יפו,13,226,50000226
5000,תל אביב - יפו,14,226,50000226
5000,תל אביב - יפו,15,225,50000225
5000,תל אביב - יפו,16,225,50000225
5000,תל אביב - יפו,17,225,50000225
5000,תל אביב - יפו,18,222,50000222
5000,תל אביב - יפו,19,223,50000223
5000,תל אביב - יפו,20,225,50000225
5000,תל אביב - יפו,21,226,50000226
5000,תל אביב - יפו,22,223,50000223
5000,תל אביב - יפו,23,223,50000223
5000,תל אביב - יפו,24,231,50000231
5000,תל אביב - יפו,25,231,50000231
5000,תל אביב - יפו,26,232,50000232
5000,תל אביב - יפו,27,231,50000231
5000,תל אביב - יפו,28,232,50000232
5000,תל אביב - יפו,29,216,50000216
5000,תל אביב - יפו,30,216,50000216
5000,תל אביב - יפו,31,214,50000214
5000,תל אביב - יפו,32,215,50000215
5000,תל אביב - יפו,33,215,50000215
5000,תל אביב - יפו,34,215,50000215
5000,תל אביב - יפו,35,215,50000215
5000,תל אביב - יפו,36,216,50000216
5000,תל אביב - יפו,37,213,50000213
5000,תל אביב - יפו,38,213,50000213
5000,תל אביב - יפו,39,213,50000213
5000,תל אביב - יפו,40,211,50000211
5000,תל אביב - יפו,41,213,50000213
5000,תל אביב - יפו,42,212,50000212
5000,תל אביב - יפו,43,212,50000212
5000,תל אביב - יפו,44,214,50000214
5000,תל אביב - יפו,45,212,50000212
5000,תל אביב - יפו,46,216,50000216
5000,תל אביב - יפו,47,212,50000212
5000,תל אביב - יפו,48,212,50000212
5000,תל אביב - יפו,49,214,50000214
5000,תל אביב - יפו,50,115,50000115
5000,תל אביב - יפו,51,114,50000114
5000,תל אביב - יפו,52,114,50000114
5000,תל אביב - יפו,53,114,50000114
5000,תל אביב - יפו,54,114,50000114
5000,תל אביב - יפו,55,114,50000114
5000,תל אביב - יפו,56,117,50000117
5000,תל אביב - יפו,57,114,50000114
5000,תל אביב - יפו,58,117,50000117
5000,תל אביב - יפו,59,131,50000131
5000,תל אביב - יפו,60,133,50000133
5000,תל אביב - יפו,61,121,50000121
5000,תל אביב - יפו,62,131,50000131
5000,תל אביב - יפו,63,131,50000131
5000,תל אביב - יפו,64,134,50000134
5000,תל אביב - יפו,65,134,50000134
5000,תל אביב - יפו,66,132,50000132
5000,תל אביב - יפו,67,133,50000133
5000,תל אביב - יפו,68,125,50000125
5000,תל אביב - יפו,69,133,50000133
5000,תל אביב - יפו,70,133,50000133
5000,תל אביב - יפו,71,133,50000133
5000,תל אביב - יפו,72,134,50000134
5000,תל אביב - יפו,73,134,50000134
5000,תל אביב - יפו,74,133,50000133
5000,תל אביב - יפו,75,132,50000132
5000,תל אביב - יפו,76,132,50000132
5000,תל אביב - יפו,77,125,50000125
5000,תל אביב - יפו,78,132,50000132
5000,תל אביב - יפו,79,125,50000125
5000,תל אביב - יפו,80,124,50000124
5000,תל אביב - יפו,81,124,50000124
5000,תל אביב - יפו,82,124,50000124
5000,תל אביב - יפו,83,125,50000125
5000,תל אביב - יפו,84,124,50000124
5000,תל אביב - יפו,85,122,50000122
5000,תל אביב - יפו,86,123,50000123
5000,תל אביב - יפו,87,121,50000121
5000,תל אביב - יפו,88,131,50000131
5000,תל אביב - יפו,89,123,50000123
5000,תל אביב - יפו,90,132,50000132
5000,תל אביב - יפו,91,125,50000125
5000,תל אביב - יפו,92,125,50000125
5000,תל אביב - יפו,93,124,50000124
5000,תל אביב - יפו,94,122,50000122
5000,תל אביב - יפו,95,122,50000122
5000,תל אביב - יפו,96,122,50000122
5000,תל אביב - יפו,97,121,50000121
5000,תל אביב - יפו,98,123,50000123
5000,תל אביב - יפו,99,124,50000124
5000,תל אביב - יפו,100,123,50000123
5000,תל אביב - יפו,101,121,50000121
5000,תל אביב - יפו,102,121,50000121
5000,תל אביב - יפו,103,122,50000122
